id_venda,data_venda,mes,ano,trimestre,dia_semana,categoria,produto,marca,preco_unitario,quantidade,desconto_percentual,valor_desconto,valor_total,custo_unitario,margem_bruta,forma_pagamento,regiao,cidade,canal_venda,avaliacao_cliente,devolvido
VND001674,2025-03-10,3,2025,1,Monday,Lavadoras,Lavadora 12kg,Samsung,1502.63,3,5,225.39,4282.5,880.95,1639.65,Financiamento,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND001675,2025-03-10,3,2025,1,Monday,Tablets,"Tablet 11"" 128GB",Samsung,2148.39,1,10,214.84,1933.55,1195.73,737.82,Cartao Credito,Norte,Porto Velho,E-commerce,4.0,0
VND001676,2025-03-10,3,2025,1,Monday,Aspiradores,Aspirador Po 1200W,Britania,311.76,1,0,0.0,311.76,164.43,147.33,Cartao Debito,Nordeste,Fortaleza,Loja Fisica,4.0,0
VND001677,2025-03-10,3,2025,1,Monday,Micro-ondas,Micro-ondas 30L,Brastemp,571.25,1,15,85.69,485.56,303.21,182.35,Boleto,Nordeste,Natal,E-commerce,4.0,0
VND001678,2025-03-10,3,2025,1,Monday,Tablets,"Tablet 10"" 64GB",Lenovo,1147.99,2,10,229.6,2066.38,674.09,718.2,Financiamento,Sudeste,Sao Paulo,Loja Fisica,5.0,0
VND001679,2025-03-10,3,2025,1,Monday,Ar Condicionado,Ar 24000 BTU Split,Daikin,3485.64,1,10,348.56,3137.08,1833.1,1303.98,Cartao Credito,Norte,Rio Branco,Loja Fisica,3.0,0
VND001680,2025-03-10,3,2025,1,Monday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,713.12,1,10,71.31,641.81,370.46,271.35,PIX,Sul,Curitiba,App Mobile,5.0,0
VND001681,2025-03-10,3,2025,1,Monday,Ar Condicionado,Ar 9000 BTU Split,Samsung,1281.73,1,5,64.09,1217.64,741.02,476.62,Financiamento,Norte,Manaus,E-commerce,,0
VND001682,2025-03-10,3,2025,1,Monday,Micro-ondas,Micro-ondas 20L,Brastemp,334.38,3,0,0.0,1003.14,187.81,439.71,Financiamento,Nordeste,Maceio,Loja Fisica,5.0,0
VND001683,2025-03-10,3,2025,1,Monday,Smartphones,Smartphone Premium 512GB,Apple,5313.66,1,10,531.37,4782.29,2860.55,1921.74,Cartao Credito,Nordeste,Maceio,E-commerce,,0
VND001684,2025-03-10,3,2025,1,Monday,Televisores,"TV 65"" OLED",Philips,5215.27,1,10,521.53,4693.74,2962.89,1730.85,PIX,Sul,Joinville,Loja Fisica,5.0,0
VND001685,2025-03-10,3,2025,1,Monday,Televisores,"TV 43"" 4K",TCL,1755.49,1,20,351.1,1404.39,971.25,433.14,Financiamento,Sul,Londrina,E-commerce,5.0,1
VND001686,2025-03-10,3,2025,1,Monday,Micro-ondas,Micro-ondas 30L,Consul,576.94,2,0,0.0,1153.88,291.51,570.86,PIX,Sudeste,Guarulhos,App Mobile,2.0,0
VND001687,2025-03-10,3,2025,1,Monday,Ar Condicionado,Ar 12000 BTU Split,LG,1846.85,1,10,184.69,1662.16,982.78,679.38,Boleto,Sudeste,Rio de Janeiro,App Mobile,,0
VND001688,2025-03-10,3,2025,1,Monday,Notebooks,Notebook i7 16GB,Lenovo,4477.41,1,5,223.87,4253.54,2300.85,1952.69,Cartao Credito,Norte,Porto Velho,Loja Fisica,,0
VND001689,2025-03-10,3,2025,1,Monday,Televisores,"TV 43"" 4K",LG,1738.38,1,5,86.92,1651.46,957.99,693.47,Boleto,Sul,Curitiba,App Mobile,,0
VND001690,2025-03-10,3,2025,1,Monday,Ar Condicionado,Ar 18000 BTU Split,Springer,2628.49,3,10,788.55,7096.92,1416.26,2848.14,Cartao Debito,Sudeste,Campinas,Loja Fisica,3.0,0
VND001691,2025-03-10,3,2025,1,Monday,Tablets,"Tablet 11"" 128GB",Samsung,2004.53,1,0,0.0,2004.53,1225.9,778.63,PIX,Sudeste,Rio de Janeiro,Televendas,,0
VND001692,2025-03-10,3,2025,1,Monday,Lavadoras,Lava e Seca 11kg,Samsung,2771.9,1,10,277.19,2494.71,1542.71,952.0,Cartao Credito,Nordeste,Fortaleza,Loja Fisica,5.0,0
VND001693,2025-03-10,3,2025,1,Monday,Ar Condicionado,Ar 24000 BTU Split,Samsung,3244.99,1,5,162.25,3082.74,1880.54,1202.2,PIX,Centro-Oeste,Brasilia,E-commerce,5.0,0
VND001694,2025-03-10,3,2025,1,Monday,Tablets,"Tablet 8"" 32GB",Positivo,698.07,2,0,0.0,1396.14,391.03,614.08,Cartao Credito,Norte,Porto Velho,E-commerce,4.0,0
VND001695,2025-03-10,3,2025,1,Monday,Ar Condicionado,Ar 12000 BTU Split,Midea,1844.03,1,10,184.4,1659.63,941.02,718.61,Cartao Credito,Nordeste,Recife,E-commerce,4.0,0
VND001696,2025-03-10,3,2025,1,Monday,Lavadoras,Lavadora 12kg,LG,1496.93,2,10,299.39,2694.47,887.77,918.93,Cartao Credito,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND001697,2025-03-10,3,2025,1,Monday,Refrigeradores,Geladeira 400L Duplex,Brastemp,2877.3,1,0,0.0,2877.3,1601.51,1275.79,Cartao Credito,Nordeste,Natal,E-commerce,4.0,0
VND001698,2025-03-10,3,2025,1,Monday,Notebooks,Notebook Celeron 4GB,Acer,1352.03,3,0,0.0,4056.09,698.75,1959.84,PIX,Norte,Porto Velho,Televendas,,0
VND001699,2025-03-11,3,2025,1,Tuesday,Smartphones,Smartphone Premium 512GB,Xiaomi,4675.52,1,0,0.0,4675.52,2782.72,1892.8,Boleto,Sudeste,Belo Horizonte,App Mobile,4.0,0
VND001700,2025-03-11,3,2025,1,Tuesday,Aspiradores,Aspirador Vertical,Xiaomi,530.02,1,10,53.0,477.02,298.53,178.49,Cartao Debito,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND001701,2025-03-11,3,2025,1,Tuesday,Refrigeradores,Frigobar 80L,Brastemp,755.9,2,15,226.77,1285.03,431.23,422.57,Financiamento,Sul,Londrina,Loja Fisica,,0
VND001702,2025-03-11,3,2025,1,Tuesday,Smartphones,Smartphone Mid 128GB,Samsung,1407.61,2,10,281.52,2533.7,722.33,1089.04,PIX,Nordeste,Salvador,E-commerce,5.0,0
VND001703,2025-03-11,3,2025,1,Tuesday,Refrigeradores,Geladeira 500L French Door,Electrolux,5524.29,1,0,0.0,5524.29,2952.49,2571.8,Cartao Credito,Nordeste,Fortaleza,E-commerce,5.0,0
VND001704,2025-03-11,3,2025,1,Tuesday,Fogoes,Fogao 6 Bocas,Atlas,1372.03,1,10,137.2,1234.83,807.25,427.58,PIX,Sudeste,Sao Paulo,Televendas,4.0,0
VND001705,2025-03-11,3,2025,1,Tuesday,Lavadoras,Lavadora 12kg,Samsung,1541.51,2,0,0.0,3083.02,908.51,1266.0,Cartao Credito,Sudeste,Sao Paulo,Televendas,4.0,0
VND001706,2025-03-11,3,2025,1,Tuesday,Tablets,"Tablet 11"" 128GB",Lenovo,2093.64,1,20,418.73,1674.91,1167.59,507.32,Cartao Debito,Centro-Oeste,Brasilia,Loja Fisica,3.0,0
VND001707,2025-03-11,3,2025,1,Tuesday,Televisores,"TV 32"" LED",TCL,993.18,3,0,0.0,2979.54,525.75,1402.29,Boleto,Nordeste,Fortaleza,Loja Fisica,4.0,0
VND001708,2025-03-11,3,2025,1,Tuesday,Aspiradores,Aspirador Robot,Philips,1541.74,1,0,0.0,1541.74,846.98,694.76,Cartao Credito,Centro-Oeste,Brasilia,Televendas,,0
VND001709,2025-03-11,3,2025,1,Tuesday,Ar Condicionado,Ar 9000 BTU Split,Midea,1267.07,2,5,126.71,2407.43,736.38,934.67,Cartao Credito,Sul,Londrina,Loja Fisica,4.0,0
VND001710,2025-03-11,3,2025,1,Tuesday,Notebooks,Notebook i7 16GB,Acer,3797.96,1,10,379.8,3418.16,2268.1,1150.06,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,,1
VND001711,2025-03-11,3,2025,1,Tuesday,Ar Condicionado,Ar 9000 BTU Split,Samsung,1422.56,1,15,213.38,1209.18,736.3,472.88,Cartao Debito,Sudeste,Belo Horizonte,App Mobile,5.0,0
VND001712,2025-03-11,3,2025,1,Tuesday,Televisores,"TV 43"" 4K",TCL,1789.92,1,5,89.5,1700.42,963.64,736.78,Boleto,Sudeste,Belo Horizonte,Televendas,,0
VND001713,2025-03-11,3,2025,1,Tuesday,Lavadoras,Lavadora 10kg,Consul,1278.2,1,5,63.91,1214.29,729.85,484.44,Financiamento,Sudeste,Guarulhos,E-commerce,2.0,0
VND001714,2025-03-11,3,2025,1,Tuesday,Lavadoras,Lava e Seca 11kg,Samsung,2518.67,1,10,251.87,2266.8,1474.3,792.5,Cartao Credito,Sudeste,Rio de Janeiro,E-commerce,4.0,0
VND001715,2025-03-11,3,2025,1,Tuesday,Televisores,"TV 55"" QLED",Philips,3287.71,3,10,986.31,8876.82,1569.23,4169.13,PIX,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND001716,2025-03-11,3,2025,1,Tuesday,Micro-ondas,Micro-ondas 30L,Consul,593.16,1,10,59.32,533.84,290.12,243.72,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,1.0,0
VND001717,2025-03-11,3,2025,1,Tuesday,Fogoes,Fogao 4 Bocas,Brastemp,721.3,1,10,72.13,649.17,366.4,282.77,PIX,Sudeste,Rio de Janeiro,Loja Fisica,,0
VND001718,2025-03-11,3,2025,1,Tuesday,Smartphones,Smartphone Premium 512GB,Motorola,4878.2,1,5,243.91,4634.29,2770.83,1863.46,PIX,Nordeste,Fortaleza,E-commerce,1.0,0
VND001719,2025-03-11,3,2025,1,Tuesday,Fogoes,Fogao 5 Bocas Inox,Atlas,991.11,1,20,198.22,792.89,574.44,218.45,PIX,Sudeste,Sao Paulo,Loja Fisica,5.0,0
VND001720,2025-03-11,3,2025,1,Tuesday,Ar Condicionado,Ar 18000 BTU Split,LG,2650.87,1,5,132.54,2518.33,1332.19,1186.14,PIX,Sudeste,Campinas,Loja Fisica,5.0,1
VND001721,2025-03-11,3,2025,1,Tuesday,Fogoes,Fogao 4 Bocas,Brastemp,648.9,1,0,0.0,648.9,375.44,273.46,Cartao Credito,Sul,Florianopolis,E-commerce,5.0,0
VND001722,2025-03-11,3,2025,1,Tuesday,Tablets,"Tablet 8"" 32GB",Apple,629.0,1,0,0.0,629.0,384.96,244.04,Cartao Credito,Sul,Joinville,Loja Fisica,,0
VND001723,2025-03-11,3,2025,1,Tuesday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,1733.46,1,5,86.67,1646.79,1048.52,598.27,PIX,Nordeste,Maceio,App Mobile,,0
VND001724,2025-03-11,3,2025,1,Tuesday,Micro-ondas,Micro-ondas 30L,Panasonic,587.82,1,5,29.39,558.43,294.99,263.44,Cartao Credito,Nordeste,Salvador,Televendas,5.0,1
VND001725,2025-03-11,3,2025,1,Tuesday,Micro-ondas,Micro-ondas 20L,LG,335.1,1,0,0.0,335.1,187.48,147.62,Boleto,Nordeste,Fortaleza,E-commerce,,0
VND001726,2025-03-11,3,2025,1,Tuesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,687.52,3,15,309.38,1753.18,365.49,656.71,Cartao Debito,Sul,Joinville,Loja Fisica,,0
VND001727,2025-03-12,3,2025,1,Wednesday,Aspiradores,Aspirador Robot,Philips,1447.54,3,20,868.52,3474.1,843.15,944.65,Cartao Debito,Sul,Florianopolis,E-commerce,5.0,0
VND001728,2025-03-12,3,2025,1,Wednesday,Ar Condicionado,Ar 24000 BTU Split,LG,3092.99,2,0,0.0,6185.98,1729.06,2727.86,PIX,Centro-Oeste,Cuiaba,Loja Fisica,3.0,0
VND001729,2025-03-12,3,2025,1,Wednesday,Aspiradores,Aspirador Po 1200W,Britania,313.9,1,0,0.0,313.9,160.18,153.72,Cartao Credito,Centro-Oeste,Campo Grande,App Mobile,5.0,0
VND001730,2025-03-12,3,2025,1,Wednesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,676.45,1,5,33.82,642.63,378.12,264.51,Cartao Credito,Sul,Joinville,App Mobile,5.0,0
VND001731,2025-03-12,3,2025,1,Wednesday,Micro-ondas,Micro-ondas 20L,Consul,355.47,1,0,0.0,355.47,195.7,159.77,PIX,Sudeste,Sao Paulo,App Mobile,4.0,1
VND001732,2025-03-12,3,2025,1,Wednesday,Notebooks,Notebook i5 8GB,HP,2410.56,3,0,0.0,7231.68,1369.08,3124.44,Financiamento,Nordeste,Salvador,E-commerce,4.0,0
VND001733,2025-03-12,3,2025,1,Wednesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,677.74,1,15,101.66,576.08,383.93,192.15,PIX,Sul,Porto Alegre,E-commerce,4.0,0
VND001734,2025-03-12,3,2025,1,Wednesday,Televisores,"TV 32"" LED",Samsung,973.46,3,0,0.0,2920.38,535.13,1314.99,PIX,Nordeste,Recife,E-commerce,5.0,0
VND001735,2025-03-12,3,2025,1,Wednesday,Aspiradores,Aspirador Robot,Black+Decker,1462.52,2,0,0.0,2925.04,865.38,1194.28,PIX,Nordeste,Fortaleza,Loja Fisica,3.0,0
VND001736,2025-03-12,3,2025,1,Wednesday,Fogoes,Fogao 4 Bocas,Consul,698.99,2,10,139.8,1258.18,373.23,511.72,Financiamento,Nordeste,Natal,App Mobile,,0
VND001737,2025-03-12,3,2025,1,Wednesday,Notebooks,Notebook i7 16GB,HP,3995.09,1,0,0.0,3995.09,2315.15,1679.94,Cartao Credito,Sul,Porto Alegre,App Mobile,2.0,1
VND001738,2025-03-12,3,2025,1,Wednesday,Tablets,"Tablet 8"" 32GB",Positivo,699.0,2,20,279.6,1118.4,376.79,364.82,Cartao Debito,Sul,Curitiba,App Mobile,,0
VND001739,2025-03-12,3,2025,1,Wednesday,Micro-ondas,Micro-ondas 30L,Panasonic,602.83,2,0,0.0,1205.66,301.63,602.4,Boleto,Sul,Florianopolis,Loja Fisica,5.0,1
VND001740,2025-03-12,3,2025,1,Wednesday,Fogoes,Fogao 6 Bocas,Electrolux,1417.37,1,10,141.74,1275.63,774.09,501.54,Cartao Debito,Sudeste,Campinas,E-commerce,,0
VND001741,2025-03-12,3,2025,1,Wednesday,Lavadoras,Lava e Seca 11kg,Consul,2751.68,1,10,275.17,2476.51,1488.03,988.48,PIX,Sul,Curitiba,E-commerce,,0
VND001742,2025-03-12,3,2025,1,Wednesday,Aspiradores,Aspirador Po 1200W,Black+Decker,288.24,1,0,0.0,288.24,165.62,122.62,Cartao Debito,Centro-Oeste,Goiania,E-commerce,,1
VND001743,2025-03-12,3,2025,1,Wednesday,Tablets,"Tablet 8"" 32GB",Amazon,688.33,1,0,0.0,688.33,397.21,291.12,Cartao Credito,Nordeste,Salvador,Loja Fisica,4.0,0
VND001744,2025-03-12,3,2025,1,Wednesday,Televisores,"TV 65"" OLED",Samsung,5631.56,2,5,563.16,10699.96,2884.29,4931.38,PIX,Nordeste,Maceio,Televendas,3.0,0
VND001745,2025-03-12,3,2025,1,Wednesday,Televisores,"TV 75"" 4K Smart",TCL,7606.51,1,10,760.65,6845.86,4256.91,2588.95,PIX,Sul,Florianopolis,E-commerce,5.0,0
VND001746,2025-03-12,3,2025,1,Wednesday,Televisores,"TV 65"" OLED",Sony,5412.36,1,0,0.0,5412.36,3054.11,2358.25,Cartao Credito,Sul,Florianopolis,E-commerce,,0
VND001747,2025-03-12,3,2025,1,Wednesday,Refrigeradores,Frigobar 80L,LG,761.49,1,15,114.22,647.27,436.7,210.57,Boleto,Sudeste,Belo Horizonte,Televendas,2.0,0
VND001748,2025-03-12,3,2025,1,Wednesday,Aspiradores,Aspirador Po 1200W,Electrolux,293.29,1,20,58.66,234.63,156.39,78.24,Cartao Credito,Sudeste,Belo Horizonte,App Mobile,,0
VND001749,2025-03-12,3,2025,1,Wednesday,Televisores,"TV 65"" OLED",Sony,5354.85,1,0,0.0,5354.85,2910.18,2444.67,Cartao Debito,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND001750,2025-03-12,3,2025,1,Wednesday,Fogoes,Fogao 4 Bocas,Fischer,717.47,3,0,0.0,2152.41,401.01,949.38,Boleto,Centro-Oeste,Goiania,E-commerce,4.0,0
VND001751,2025-03-12,3,2025,1,Wednesday,Tablets,"Tablet 10"" 64GB",Apple,1109.39,1,20,221.88,887.51,678.34,209.17,PIX,Sudeste,Guarulhos,Loja Fisica,,0
VND001752,2025-03-12,3,2025,1,Wednesday,Ar Condicionado,Ar 24000 BTU Split,Midea,3193.11,1,0,0.0,3193.11,1842.57,1350.54,Boleto,Nordeste,Salvador,Loja Fisica,4.0,0
VND001753,2025-03-12,3,2025,1,Wednesday,Televisores,"TV 43"" 4K",Philips,1607.54,1,10,160.75,1446.79,976.3,470.49,PIX,Nordeste,Natal,App Mobile,4.0,0
VND001754,2025-03-12,3,2025,1,Wednesday,Refrigeradores,Geladeira 400L Duplex,Electrolux,3024.17,1,0,0.0,3024.17,1634.75,1389.42,Cartao Debito,Sul,Londrina,E-commerce,5.0,0
VND001755,2025-03-12,3,2025,1,Wednesday,Refrigeradores,Frigobar 80L,Samsung,785.34,1,20,157.07,628.27,421.69,206.58,PIX,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND001756,2025-03-12,3,2025,1,Wednesday,Fogoes,Fogao 4 Bocas,Fischer,675.52,1,0,0.0,675.52,381.71,293.81,PIX,Nordeste,Maceio,Loja Fisica,5.0,0
VND001757,2025-03-12,3,2025,1,Wednesday,Aspiradores,Aspirador Po 1200W,Xiaomi,292.16,3,0,0.0,876.48,171.3,362.58,Boleto,Sudeste,Guarulhos,E-commerce,4.0,0
VND001758,2025-03-12,3,2025,1,Wednesday,Ar Condicionado,Ar 12000 BTU Split,Daikin,1730.53,1,5,86.53,1644.0,1007.35,636.65,Cartao Debito,Sul,Joinville,App Mobile,5.0,0
VND001759,2025-03-12,3,2025,1,Wednesday,Lavadoras,Lava e Seca 11kg,Brastemp,2701.38,2,10,540.28,4862.48,1538.56,1785.36,Cartao Debito,Nordeste,Salvador,E-commerce,5.0,0
VND001760,2025-03-13,3,2025,1,Thursday,Micro-ondas,Micro-ondas 32L Grill,Consul,699.7,1,5,34.98,664.72,398.16,266.56,PIX,Sudeste,Sao Paulo,Loja Fisica,4.0,0
VND001761,2025-03-13,3,2025,1,Thursday,Lavadoras,Lavadora 10kg,Electrolux,1287.14,1,10,128.71,1158.43,744.24,414.19,Cartao Credito,Sul,Joinville,Loja Fisica,5.0,0
VND001762,2025-03-13,3,2025,1,Thursday,Ar Condicionado,Ar 18000 BTU Split,Springer,2500.36,1,10,250.04,2250.32,1326.29,924.03,PIX,Sudeste,Campinas,Loja Fisica,2.0,0
VND001763,2025-03-13,3,2025,1,Thursday,Televisores,"TV 43"" 4K",Philips,1852.45,1,10,185.25,1667.2,1021.79,645.41,Financiamento,Sudeste,Campinas,E-commerce,5.0,0
VND001764,2025-03-13,3,2025,1,Thursday,Ar Condicionado,Ar 18000 BTU Split,LG,2461.65,1,0,0.0,2461.65,1307.15,1154.5,PIX,Sudeste,Sao Paulo,E-commerce,,0
VND001765,2025-03-13,3,2025,1,Thursday,Notebooks,Notebook Gaming RTX,Dell,7405.24,2,0,0.0,14810.48,4203.17,6404.14,Cartao Credito,Norte,Macapa,Televendas,4.0,0
VND001766,2025-03-13,3,2025,1,Thursday,Fogoes,Fogao 5 Bocas Inox,Atlas,1008.69,1,20,201.74,806.95,572.44,234.51,Boleto,Nordeste,Natal,E-commerce,4.0,0
VND001767,2025-03-13,3,2025,1,Thursday,Smartphones,Smartphone Entry 64GB,Samsung,685.84,2,10,137.17,1234.51,402.15,430.21,Cartao Debito,Norte,Porto Velho,Loja Fisica,3.0,0
VND001768,2025-03-13,3,2025,1,Thursday,Tablets,"Tablet 11"" 128GB",Samsung,2299.85,2,0,0.0,4599.7,1215.88,2167.94,PIX,Sul,Florianopolis,E-commerce,5.0,0
VND001769,2025-03-13,3,2025,1,Thursday,Micro-ondas,Micro-ondas 32L Grill,LG,689.68,2,5,68.97,1310.39,380.73,548.93,Cartao Credito,Sul,Porto Alegre,Televendas,5.0,0
VND001770,2025-03-13,3,2025,1,Thursday,Ar Condicionado,Ar 9000 BTU Split,Samsung,1292.53,1,0,0.0,1292.53,743.7,548.83,Financiamento,Nordeste,Maceio,Loja Fisica,5.0,0
VND001771,2025-03-13,3,2025,1,Thursday,Micro-ondas,Micro-ondas 20L,Electrolux,329.34,1,20,65.87,263.47,183.57,79.9,Cartao Credito,Sudeste,Belo Horizonte,E-commerce,4.0,0
VND001772,2025-03-13,3,2025,1,Thursday,Televisores,"TV 43"" 4K",Sony,1843.09,1,5,92.15,1750.94,985.45,765.49,Financiamento,Sul,Curitiba,Loja Fisica,4.0,0
VND001773,2025-03-13,3,2025,1,Thursday,Aspiradores,Aspirador Po 1200W,Electrolux,282.49,1,0,0.0,282.49,162.0,120.49,Financiamento,Sudeste,Guarulhos,Televendas,4.0,0
VND001774,2025-03-13,3,2025,1,Thursday,Fogoes,Fogao 6 Bocas,Brastemp,1459.74,1,10,145.97,1313.77,741.06,572.71,Cartao Credito,Sudeste,Guarulhos,Loja Fisica,,0
VND001775,2025-03-13,3,2025,1,Thursday,Notebooks,Notebook Celeron 4GB,Dell,1334.78,1,0,0.0,1334.78,679.55,655.23,Financiamento,Sudeste,Belo Horizonte,Televendas,5.0,1
VND001776,2025-03-13,3,2025,1,Thursday,Televisores,"TV 32"" LED",LG,1062.2,2,0,0.0,2124.4,526.96,1070.48,PIX,Centro-Oeste,Anapolis,Loja Fisica,5.0,0
VND001777,2025-03-13,3,2025,1,Thursday,Aspiradores,Aspirador Vertical,Electrolux,513.49,2,0,0.0,1026.98,293.57,439.84,Financiamento,Sudeste,Guarulhos,Loja Fisica,5.0,0
VND001778,2025-03-13,3,2025,1,Thursday,Notebooks,Notebook Gaming RTX,Dell,7606.06,1,5,380.3,7225.76,3985.43,3240.33,PIX,Nordeste,Natal,App Mobile,3.0,0
VND001779,2025-03-13,3,2025,1,Thursday,Fogoes,Fogao 6 Bocas,Electrolux,1344.21,1,10,134.42,1209.79,789.64,420.15,Cartao Credito,Norte,Belem,Loja Fisica,,0
VND001780,2025-03-13,3,2025,1,Thursday,Smartphones,Smartphone Mid 128GB,Apple,1246.85,2,15,374.06,2119.64,712.39,694.86,Cartao Credito,Sudeste,Rio de Janeiro,E-commerce,5.0,0
VND001781,2025-03-13,3,2025,1,Thursday,Fogoes,Fogao 5 Bocas Inox,Fischer,934.35,1,0,0.0,934.35,561.58,372.77,Cartao Credito,Nordeste,Fortaleza,App Mobile,5.0,0
VND001782,2025-03-13,3,2025,1,Thursday,Televisores,"TV 65"" OLED",TCL,5696.86,1,0,0.0,5696.86,3067.77,2629.09,PIX,Sudeste,Sao Paulo,E-commerce,,0
VND001783,2025-03-13,3,2025,1,Thursday,Refrigeradores,Geladeira 400L Duplex,Consul,3031.1,1,0,0.0,3031.1,1629.63,1401.47,Cartao Credito,Sudeste,Guarulhos,App Mobile,4.0,0
VND001784,2025-03-13,3,2025,1,Thursday,Notebooks,Notebook i5 8GB,Lenovo,2286.09,1,10,228.61,2057.48,1426.88,630.6,PIX,Nordeste,Natal,App Mobile,5.0,0
VND001785,2025-03-13,3,2025,1,Thursday,Refrigeradores,Frigobar 80L,LG,724.43,1,0,0.0,724.43,422.86,301.57,Cartao Credito,Nordeste,Fortaleza,Televendas,,0
VND001786,2025-03-13,3,2025,1,Thursday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,1863.68,1,0,0.0,1863.68,996.21,867.47,PIX,Sudeste,Guarulhos,E-commerce,,0
VND001787,2025-03-13,3,2025,1,Thursday,Ar Condicionado,Ar 18000 BTU Split,Samsung,2423.6,1,0,0.0,2423.6,1419.49,1004.11,Boleto,Sudeste,Belo Horizonte,Televendas,2.0,0
VND001788,2025-03-13,3,2025,1,Thursday,Tablets,"Tablet 10"" 64GB",Lenovo,1176.14,1,10,117.61,1058.53,691.29,367.24,PIX,Centro-Oeste,Anapolis,E-commerce,3.0,0
VND001789,2025-03-13,3,2025,1,Thursday,Lavadoras,Lavadora 10kg,Electrolux,1293.89,2,10,258.78,2329.0,707.75,913.5,Financiamento,Sudeste,Rio de Janeiro,E-commerce,4.0,0
VND001790,2025-03-14,3,2025,1,Friday,Refrigeradores,Geladeira 500L French Door,Consul,5035.55,2,0,0.0,10071.1,2986.74,4097.62,Cartao Credito,Norte,Macapa,Loja Fisica,5.0,0
VND001791,2025-03-14,3,2025,1,Friday,Aspiradores,Aspirador Po 1200W,Philips,327.07,1,10,32.71,294.36,165.11,129.25,Cartao Debito,Sudeste,Sao Paulo,Televendas,5.0,0
VND001792,2025-03-14,3,2025,1,Friday,Ar Condicionado,Ar 18000 BTU Split,LG,2411.93,2,15,723.58,4100.28,1360.13,1380.02,PIX,Nordeste,Maceio,E-commerce,,0
VND001793,2025-03-14,3,2025,1,Friday,Tablets,"Tablet 11"" 128GB",Amazon,2211.72,1,15,331.76,1879.96,1166.87,713.09,Boleto,Sul,Porto Alegre,Loja Fisica,3.0,0
VND001794,2025-03-14,3,2025,1,Friday,Ar Condicionado,Ar 18000 BTU Split,Midea,2468.56,2,0,0.0,4937.12,1330.43,2276.26,Cartao Credito,Centro-Oeste,Anapolis,Loja Fisica,2.0,0
VND001795,2025-03-14,3,2025,1,Friday,Televisores,"TV 55"" QLED",LG,2723.62,1,0,0.0,2723.62,1621.31,1102.31,Cartao Credito,Sudeste,Sao Paulo,E-commerce,4.0,1
VND001796,2025-03-14,3,2025,1,Friday,Aspiradores,Aspirador Po 1200W,Xiaomi,293.13,1,10,29.31,263.82,170.85,92.97,Cartao Credito,Nordeste,Fortaleza,App Mobile,5.0,0
VND001797,2025-03-14,3,2025,1,Friday,Refrigeradores,Geladeira 500L French Door,Brastemp,5013.28,2,20,2005.31,8021.25,3018.92,1983.41,Cartao Debito,Sudeste,Rio de Janeiro,E-commerce,5.0,0
VND001798,2025-03-14,3,2025,1,Friday,Lavadoras,Lava e Seca 11kg,Brastemp,2735.32,1,20,547.06,2188.26,1577.3,610.96,Cartao Credito,Sudeste,Campinas,E-commerce,5.0,0
VND001799,2025-03-14,3,2025,1,Friday,Refrigeradores,Geladeira 300L Frost Free,Brastemp,1958.58,1,0,0.0,1958.58,1076.91,881.67,Financiamento,Sudeste,Campinas,E-commerce,5.0,0
VND001800,2025-03-14,3,2025,1,Friday,Smartphones,Smartphone Premium 512GB,Xiaomi,5375.55,2,15,1612.66,9138.44,2817.91,3502.62,Cartao Debito,Nordeste,Recife,E-commerce,3.0,1
VND001801,2025-03-14,3,2025,1,Friday,Lavadoras,Lava e Seca 11kg,Electrolux,2598.26,1,0,0.0,2598.26,1513.45,1084.81,Cartao Credito,Centro-Oeste,Anapolis,E-commerce,4.0,1
VND001802,2025-03-14,3,2025,1,Friday,Micro-ondas,Micro-ondas 30L,Electrolux,533.84,1,20,106.77,427.07,308.25,118.82,Cartao Credito,Norte,Macapa,E-commerce,5.0,0
VND001803,2025-03-14,3,2025,1,Friday,Fogoes,Fogao 6 Bocas,Fischer,1369.24,2,5,136.92,2601.56,795.77,1010.02,PIX,Sudeste,Campinas,Loja Fisica,,0
VND001804,2025-03-14,3,2025,1,Friday,Notebooks,Notebook i7 16GB,Samsung,3915.56,2,0,0.0,7831.12,2401.48,3028.16,Cartao Credito,Nordeste,Salvador,E-commerce,,0
VND001805,2025-03-14,3,2025,1,Friday,Micro-ondas,Micro-ondas 20L,Panasonic,336.68,2,0,0.0,673.36,189.12,295.12,Financiamento,Sudeste,Guarulhos,Televendas,5.0,0
