ClienteID,Idade,Genero,EstadoCivil,Dependentes,Escolaridade,RendaMensal,TipoEmprego,TempoEmprego,TipoCredito,ValorCredito,Prazo,HistoricoCredito,Inadimplente,Score
CLI000740,48,Masculino,Divorciado,0,Superior,5083,Servidor Público,21,Consignado,8926,31,Regular,Não,848
CLI000741,21,Feminino,Solteiro,2,Médio,2308,CLT,0,Cartão,3903,10,Regular,Sim,596
CLI000742,47,Feminino,Solteiro,3,Superior,4128,CLT,7,Pessoal,2518,35,Ruim,Não,526
CLI000743,75,Feminino,Casado,3,Pós-graduação,5566,Aposentado,0,Cartão,673,9,Bom,Não,850
CLI000744,49,Masculino,Solteiro,3,Superior,3830,CLT,7,Consignado,5983,28,Bom,Não,850
CLI000745,35,Feminino,Solteiro,2,Superior,3915,Servidor Público,2,Veículo,63572,41,Bom,Não,850
CLI000746,51,Feminino,Casado,2,Superior,3833,Autônomo,9,Consignado,9447,24,Regular,Sim,523
CLI000747,67,Masculino,Casado,1,Fundamental,1459,Aposentado,0,Cartão,1477,8,Regular,Sim,520
CLI000748,38,Masculino,Solteiro,3,Pós-graduação,5822,CLT,12,Veículo,24202,27,Regular,Não,834
CLI000749,32,Feminino,Solteiro,3,Pós-graduação,7517,Servidor Público,5,Cartão,3999,10,Regular,Não,850
CLI000750,44,Feminino,Viúvo,2,Médio,3099,Servidor Público,12,Pessoal,8759,41,Ruim,Não,544
CLI000751,67,Feminino,Viúvo,3,Pós-graduação,4492,Aposentado,0,Consignado,2720,47,Regular,Não,755
CLI000752,24,Masculino,Solteiro,2,Superior,3525,Autônomo,3,Cartão,1018,10,Regular,Não,708
CLI000753,66,Feminino,Viúvo,1,Pós-graduação,5700,Aposentado,0,Cartão,2441,7,Bom,Não,850
CLI000754,27,Feminino,Casado,3,Superior,3572,CLT,5,Pessoal,5541,16,Regular,Não,768
CLI000755,40,Masculino,Solteiro,1,Pós-graduação,8704,Servidor Público,15,Consignado,5952,19,Regular,Não,848
CLI000756,52,Masculino,Divorciado,2,Superior,4592,CLT,30,Cartão,1859,8,Regular,Não,763
CLI000757,58,Feminino,Divorciado,1,Pós-graduação,8335,Autônomo,1,Consignado,8350,19,Bom,Não,840
CLI000758,21,Feminino,Solteiro,0,Superior,3221,CLT,0,Veículo,41864,44,Bom,Sim,708
CLI000759,69,Masculino,Divorciado,2,Pós-graduação,6358,Aposentado,0,Cartão,5303,12,Ruim,Sim,380
CLI000760,66,Masculino,Viúvo,3,Médio,2027,Aposentado,0,Cartão,971,7,Ruim,Sim,300
CLI000761,73,Feminino,Solteiro,1,Médio,1675,Aposentado,0,Veículo,58910,39,Regular,Sim,493
CLI000762,60,Masculino,Solteiro,0,Fundamental,1913,CLT,3,Consignado,3720,40,Ruim,Sim,300
CLI000763,31,Feminino,Casado,0,Superior,4051,CLT,4,Veículo,26742,38,Bom,Não,850
CLI000764,31,Feminino,Solteiro,1,Médio,2401,Servidor Público,9,Veículo,33979,37,Regular,Não,797
CLI000765,54,Masculino,Casado,2,Médio,2931,Servidor Público,16,Consignado,3492,20,Bom,Não,850
CLI000766,32,Masculino,Solteiro,2,Médio,2475,CLT,12,Cartão,811,6,Ruim,Não,514
CLI000767,72,Feminino,Viúvo,3,Superior,4033,Aposentado,0,Pessoal,2408,27,Bom,Sim,678
CLI000768,33,Feminino,Solteiro,0,Superior,4126,Autônomo,10,Pessoal,7303,21,Ruim,Não,463
CLI000769,19,Masculino,Solteiro,1,Médio,1858,CLT,0,Pessoal,1389,16,Ruim,Não,427
CLI000770,58,Masculino,Divorciado,1,Superior,5541,Servidor Público,30,Cartão,3738,7,Regular,Não,817
CLI000771,53,Feminino,Casado,1,Médio,2281,CLT,26,Cartão,3201,8,Ruim,Não,468
CLI000772,62,Feminino,Viúvo,2,Fundamental,2840,Servidor Público,23,Cartão,2625,12,Regular,Não,765
CLI000773,24,Feminino,Solteiro,1,Médio,2609,Servidor Público,0,Pessoal,6383,39,Bom,Não,832
CLI000774,42,Feminino,Divorciado,0,Médio,2358,CLT,3,Pessoal,5657,37,Ruim,Sim,348
CLI000775,74,Masculino,Casado,0,Pós-graduação,6146,Aposentado,0,Veículo,62876,25,Bom,Não,850
CLI000776,31,Masculino,Solteiro,3,Superior,5824,Servidor Público,7,Pessoal,11422,15,Bom,Não,850
CLI000777,30,Feminino,Solteiro,2,Pós-graduação,6638,Autônomo,2,Cartão,1870,12,Ruim,Não,543
CLI000778,56,Masculino,Solteiro,2,Pós-graduação,5545,Autônomo,5,Consignado,8818,27,Regular,Não,766
CLI000779,35,Masculino,Solteiro,3,Médio,2420,CLT,9,Cartão,3640,9,Bom,Não,850
CLI000780,61,Feminino,Divorciado,2,Pós-graduação,5471,Autônomo,30,Veículo,58696,33,Bom,Sim,712
CLI000781,30,Feminino,Solteiro,2,Médio,2426,Autônomo,10,Veículo,49426,47,Bom,Não,785
CLI000782,45,Feminino,Divorciado,2,Pós-graduação,6080,Autônomo,26,Cartão,5167,8,Bom,Não,850
CLI000783,53,Masculino,Solteiro,2,Médio,2308,Autônomo,3,Cartão,1835,11,Ruim,Sim,300
CLI000784,51,Feminino,Solteiro,1,Superior,3708,CLT,13,Pessoal,7590,28,Ruim,Não,513
CLI000785,66,Masculino,Divorciado,2,Médio,1803,Aposentado,0,Pessoal,4720,28,Bom,Não,755
CLI000786,29,Masculino,Casado,1,Superior,4280,Servidor Público,3,Cartão,2751,8,Regular,Não,768
CLI000787,72,Masculino,Solteiro,3,Superior,3891,Aposentado,0,Cartão,4941,8,Bom,Não,801
CLI000788,69,Masculino,Solteiro,1,Pós-graduação,4733,Aposentado,0,Cartão,1430,7,Regular,Sim,571
CLI000789,34,Feminino,Solteiro,3,Superior,4735,Autônomo,10,Consignado,6102,22,Bom,Não,817
CLI000790,68,Masculino,Casado,2,Fundamental,1504,Aposentado,0,Consignado,3818,24,Bom,Não,765
CLI000791,44,Feminino,Divorciado,1,Superior,4836,Servidor Público,7,Veículo,29524,45,Ruim,Sim,399
CLI000792,19,Masculino,Solteiro,0,Médio,2526,Servidor Público,0,Pessoal,6898,16,Bom,Não,848
CLI000793,32,Masculino,Casado,1,Médio,2931,Autônomo,6,Consignado,6660,25,Bom,Não,799
CLI000794,39,Masculino,Solteiro,1,Superior,3984,Servidor Público,16,Pessoal,1853,25,Regular,Não,819
CLI000795,64,Feminino,Viúvo,2,Médio,3391,CLT,30,Veículo,37413,31,Bom,Não,826
CLI000796,22,Feminino,Solteiro,0,Médio,1859,Autônomo,3,Pessoal,2647,23,Bom,Não,701
CLI000797,46,Masculino,Casado,3,Pós-graduação,10509,Servidor Público,0,Consignado,17337,16,Bom,Não,850
CLI000798,42,Masculino,Divorciado,1,Médio,3978,Autônomo,14,Veículo,65897,26,Ruim,Sim,300
CLI000799,49,Feminino,Viúvo,0,Médio,3715,Autônomo,13,Pessoal,6878,30,Ruim,Sim,300
CLI000800,36,Masculino,Casado,3,Médio,1856,CLT,16,Cartão,1935,10,Ruim,Não,462
CLI000801,33,Masculino,Solteiro,2,Superior,5136,Servidor Público,12,Veículo,32844,39,Bom,Não,850
CLI000802,73,Feminino,Viúvo,1,Superior,3491,Aposentado,0,Consignado,3614,42,Bom,Não,818
CLI000803,59,Feminino,Divorciado,1,Pós-graduação,9114,Autônomo,30,Pessoal,9926,34,Bom,Não,837
CLI000804,56,Feminino,Solteiro,0,Pós-graduação,8372,CLT,21,Veículo,30594,40,Bom,Não,850
CLI000805,40,Masculino,Divorciado,0,Superior,4403,Autônomo,3,Veículo,50542,42,Bom,Não,832
CLI000806,57,Feminino,Casado,1,Fundamental,1531,Autônomo,22,Cartão,1832,6,Regular,Não,638
CLI000807,34,Masculino,Solteiro,2,Superior,5569,Servidor Público,12,Pessoal,14046,32,Bom,Não,850
CLI000808,28,Masculino,Solteiro,2,Superior,4400,CLT,9,Consignado,6532,19,Regular,Não,763
CLI000809,27,Masculino,Casado,3,Superior,3955,CLT,1,Cartão,2969,8,Ruim,Não,508
CLI000810,34,Feminino,Solteiro,2,Superior,4389,Servidor Público,13,Veículo,54046,26,Regular,Não,793
CLI000811,66,Feminino,Solteiro,1,Superior,3674,Aposentado,0,Veículo,49919,47,Regular,Sim,559
CLI000812,23,Feminino,Casado,2,Superior,2823,Autônomo,3,Cartão,2973,9,Bom,Não,771
CLI000813,49,Feminino,Viúvo,0,Médio,3870,Servidor Público,11,Pessoal,6356,15,Bom,Não,850
CLI000814,34,Masculino,Casado,2,Pós-graduação,5793,CLT,6,Pessoal,5234,23,Ruim,Sim,436
CLI000815,30,Feminino,Solteiro,3,Superior,3789,CLT,0,Veículo,26622,25,Bom,Não,850
CLI000816,35,Masculino,Casado,1,Superior,4942,Servidor Público,9,Consignado,8656,34,Bom,Não,850
CLI000817,29,Masculino,Solteiro,2,Médio,2295,Autônomo,5,Veículo,52294,37,Regular,Sim,510
CLI000818,20,Masculino,Solteiro,0,Superior,3854,CLT,1,Consignado,2108,39,Bom,Não,850
CLI000819,66,Masculino,Divorciado,0,Fundamental,1194,Aposentado,0,Pessoal,4021,36,Bom,Sim,604
CLI000820,75,Feminino,Viúvo,3,Superior,3628,Aposentado,0,Cartão,794,12,Bom,Sim,663
CLI000821,59,Feminino,Divorciado,1,Fundamental,1984,CLT,30,Cartão,2545,12,Regular,Não,672
CLI000822,21,Masculino,Solteiro,0,Superior,3223,CLT,2,Veículo,20015,30,Bom,Sim,707
CLI000823,75,Feminino,Casado,3,Fundamental,1274,Aposentado,0,Veículo,61019,43,Ruim,Sim,300
CLI000824,45,Masculino,Casado,0,Superior,4632,Autônomo,19,Pessoal,3169,28,Bom,Não,821
CLI000825,19,Feminino,Casado,3,Médio,2677,CLT,0,Veículo,23855,36,Bom,Sim,680
CLI000826,30,Masculino,Solteiro,1,Médio,1722,Autônomo,0,Consignado,4146,21,Regular,Não,638
CLI000827,49,Feminino,Solteiro,0,Superior,6692,Servidor Público,20,Consignado,6935,40,Ruim,Sim,429
CLI000828,71,Feminino,Casado,3,Pós-graduação,6329,Aposentado,0,Cartão,5060,7,Bom,Não,850
CLI000829,42,Feminino,Solteiro,3,Superior,4185,CLT,0,Consignado,2566,43,Bom,Não,850
CLI000830,39,Masculino,Casado,0,Superior,3727,Autônomo,6,Veículo,48337,31,Bom,Não,808
CLI000831,33,Feminino,Casado,1,Superior,2775,Autônomo,0,Consignado,7298,42,Bom,Não,829
CLI000832,57,Masculino,Casado,2,Médio,2567,Autônomo,6,Pessoal,3192,12,Bom,Não,751
CLI000833,74,Feminino,Solteiro,3,Superior,3979,Aposentado,0,Veículo,66067,30,Bom,Não,840
CLI000834,62,Masculino,Casado,2,Médio,3864,Servidor Público,27,Consignado,2403,13,Bom,Não,850
CLI000835,75,Feminino,Solteiro,2,Médio,2013,Aposentado,0,Veículo,54470,26,Ruim,Sim,313
CLI000836,57,Masculino,Solteiro,3,Médio,3754,Autônomo,29,Cartão,586,9,Bom,Não,767
CLI000837,24,Masculino,Casado,2,Médio,2428,CLT,4,Pessoal,4117,17,Bom,Não,840
CLI000838,18,Feminino,Casado,1,Médio,1667,Autônomo,0,Veículo,65614,43,Bom,Sim,556
CLI000839,31,Feminino,Solteiro,1,Superior,4627,Autônomo,11,Veículo,37099,38,Ruim,Sim,315
CLI000840,62,Feminino,Casado,1,Fundamental,2253,Servidor Público,9,Consignado,5941,31,Regular,Não,733
CLI000841,38,Feminino,Solteiro,0,Médio,1875,CLT,12,Consignado,4393,25,Regular,Não,711
CLI000842,18,Masculino,Solteiro,1,Superior,4199,Autônomo,0,Cartão,1287,11,Ruim,Sim,300
CLI000843,39,Masculino,Casado,1,Médio,2698,Servidor Público,0,Pessoal,6790,29,Bom,Não,850
CLI000844,50,Feminino,Divorciado,3,Pós-graduação,9089,Servidor Público,27,Consignado,16881,18,Bom,Não,850
CLI000845,64,Feminino,Solteiro,2,Médio,2628,Autônomo,30,Cartão,3521,11,Ruim,Sim,300
CLI000846,22,Masculino,Solteiro,1,Superior,5588,Servidor Público,1,Veículo,34855,25,Ruim,Sim,415
CLI000847,28,Masculino,Casado,3,Médio,2430,Autônomo,8,Veículo,65134,24,Bom,Não,773
CLI000848,40,Masculino,Solteiro,2,Pós-graduação,5883,CLT,19,Veículo,39971,42,Regular,Não,845
CLI000849,45,Masculino,Casado,1,Médio,3092,CLT,13,Veículo,68381,24,Bom,Não,850
CLI000850,35,Masculino,Casado,3,Médio,2787,Servidor Público,9,Veículo,51663,28,Regular,Não,796
CLI000851,41,Feminino,Divorciado,2,Médio,2561,Autônomo,0,Cartão,1207,9,Ruim,Não,461
CLI000852,68,Feminino,Casado,3,Pós-graduação,6475,Aposentado,0,Consignado,13218,40,Bom,Não,850
CLI000853,71,Feminino,Solteiro,1,Fundamental,1506,Aposentado,0,Cartão,1782,12,Bom,Não,739
CLI000854,37,Feminino,Solteiro,0,Superior,3520,CLT,11,Consignado,8540,14,Regular,Não,786
CLI000855,33,Masculino,Solteiro,1,Superior,3332,CLT,2,Pessoal,6527,32,Bom,Não,850
CLI000856,66,Masculino,Solteiro,0,Pós-graduação,5175,Aposentado,0,Cartão,5254,6,Regular,Não,793
CLI000857,56,Masculino,Casado,0,Médio,2564,Autônomo,26,Veículo,59848,43,Bom,Não,755
CLI000858,73,Feminino,Solteiro,0,Pós-graduação,6564,Aposentado,0,Veículo,43276,33,Bom,Não,850
CLI000859,69,Feminino,Divorciado,2,Médio,1700,Aposentado,0,Cartão,2261,12,Ruim,Sim,300
CLI000860,30,Masculino,Solteiro,2,Médio,3238,Servidor Público,9,Consignado,2244,14,Regular,Não,772
CLI000861,21,Feminino,Solteiro,0,Superior,2709,Autônomo,1,Cartão,5387,6,Regular,Não,671
CLI000862,28,Feminino,Casado,2,Superior,5672,Servidor Público,8,Consignado,5003,26,Regular,Não,812
CLI000863,65,Feminino,Solteiro,1,Médio,2284,Autônomo,25,Cartão,1535,12,Ruim,Não,435
CLI000864,40,Feminino,Viúvo,1,Médio,2911,Autônomo,11,Veículo,63642,40,Regular,Sim,564
CLI000865,26,Masculino,Solteiro,0,Médio,3161,Autônomo,7,Cartão,3540,12,Regular,Sim,502
CLI000866,63,Masculino,Divorciado,3,Médio,3626,Servidor Público,30,Consignado,2528,27,Regular,Não,768
CLI000867,27,Feminino,Solteiro,1,Médio,3058,Servidor Público,2,Veículo,26287,44,Ruim,Não,509
CLI000868,29,Feminino,Casado,3,Médio,1378,Autônomo,3,Pessoal,5071,22,Bom,Não,717
CLI000869,51,Masculino,Casado,2,Superior,3682,CLT,21,Cartão,2352,7,Bom,Não,834
CLI000870,28,Feminino,Solteiro,3,Médio,1627,Autônomo,7,Pessoal,3183,33,Bom,Não,706
CLI000871,45,Feminino,Viúvo,1,Superior,4391,CLT,22,Cartão,5248,12,Regular,Não,795
CLI000872,31,Feminino,Solteiro,2,Médio,1691,Autônomo,3,Veículo,51473,40,Bom,Não,763
CLI000873,29,Masculino,Solteiro,0,Superior,2728,Autônomo,2,Pessoal,6903,12,Bom,Não,788
CLI000874,36,Masculino,Solteiro,2,Pós-graduação,7667,Servidor Público,5,Pessoal,4101,34,Bom,Não,850
CLI000875,38,Feminino,Casado,3,Médio,2366,Servidor Público,8,Pessoal,2275,23,Bom,Não,850
CLI000876,37,Feminino,Casado,0,Superior,4036,CLT,11,Cartão,2398,6,Bom,Não,850
CLI000877,42,Feminino,Viúvo,1,Pós-graduação,7935,CLT,4,Cartão,3193,12,Ruim,Não,601
CLI000878,58,Feminino,Solteiro,3,Fundamental,1821,CLT,4,Cartão,5425,7,Ruim,Sim,300
CLI000879,63,Masculino,Solteiro,2,Pós-graduação,9510,Servidor Público,21,Pessoal,9380,34,Regular,Não,828
CLI000880,28,Feminino,Casado,3,Superior,3182,Autônomo,7,Veículo,33747,37,Bom,Não,786
CLI000881,18,Feminino,Casado,2,Superior,5204,Servidor Público,0,Pessoal,7251,27,Regular,Não,817
CLI000882,65,Feminino,Viúvo,0,Pós-graduação,7533,CLT,5,Consignado,15197,48,Bom,Não,850
CLI000883,49,Feminino,Casado,1,Superior,4188,CLT,3,Consignado,5000,15,Bom,Não,850
CLI000884,38,Feminino,Solteiro,1,Pós-graduação,7187,CLT,5,Cartão,2372,9,Bom,Não,850
CLI000885,44,Feminino,Casado,0,Pós-graduação,8138,CLT,4,Cartão,2951,6,Ruim,Não,601
CLI000886,38,Masculino,Solteiro,1,Superior,4464,CLT,5,Pessoal,13993,34,Bom,Não,850
CLI000887,26,Masculino,Solteiro,2,Médio,2729,Servidor Público,1,Pessoal,7747,18,Regular,Não,744
CLI000888,64,Masculino,Casado,1,Superior,5856,CLT,11,Veículo,47442,37,Regular,Sim,638
CLI000889,50,Masculino,Casado,2,Superior,4144,Autônomo,11,Veículo,25384,27,Regular,Sim,557
CLI000890,43,Masculino,Solteiro,1,Superior,4837,CLT,19,Pessoal,9264,33,Bom,Não,850
CLI000891,18,Feminino,Solteiro,2,Superior,3687,CLT,0,Pessoal,3367,17,Bom,Não,845
CLI000892,53,Feminino,Casado,3,Médio,3902,Servidor Público,28,Pessoal,11112,18,Regular,Não,731
CLI000893,58,Masculino,Divorciado,0,Médio,4425,Servidor Público,24,Cartão,3646,10,Bom,Não,850
CLI000894,21,Masculino,Solteiro,3,Superior,3949,CLT,1,Pessoal,8745,27,Ruim,Sim,347
CLI000895,73,Masculino,Casado,3,Fundamental,1248,Aposentado,0,Consignado,4440,22,Regular,Sim,502
CLI000896,66,Masculino,Divorciado,3,Superior,4049,Aposentado,0,Consignado,9018,17,Ruim,Sim,317
CLI000897,69,Masculino,Casado,0,Fundamental,1633,Aposentado,0,Veículo,52957,33,Regular,Sim,514
CLI000898,48,Feminino,Divorciado,1,Superior,5744,Servidor Público,27,Veículo,30159,43,Bom,Sim,788
CLI000899,23,Feminino,Solteiro,3,Médio,2366,Servidor Público,1,Cartão,3344,12,Ruim,Sim,356
CLI000900,29,Masculino,Solteiro,3,Médio,2483,Servidor Público,8,Cartão,3391,10,Ruim,Não,500
CLI000901,48,Feminino,Casado,3,Médio,2644,Autônomo,21,Pessoal,6520,18,Regular,Sim,545
CLI000902,58,Masculino,Solteiro,1,Fundamental,1777,CLT,27,Pessoal,1261,38,Bom,Não,772
CLI000903,31,Feminino,Casado,0,Pós-graduação,6218,Autônomo,12,Veículo,20528,47,Regular,Não,766
CLI000904,19,Masculino,Solteiro,2,Médio,2404,Autônomo,0,Consignado,5254,13,Ruim,Sim,300
CLI000905,37,Feminino,Solteiro,2,Superior,5193,Servidor Público,0,Consignado,10111,36,Bom,Não,850
CLI000906,38,Masculino,Solteiro,3,Superior,4406,Servidor Público,4,Cartão,695,8,Regular,Não,813
CLI000907,29,Masculino,Solteiro,1,Superior,3030,Autônomo,9,Veículo,49033,33,Regular,Sim,555
CLI000908,40,Masculino,Divorciado,1,Médio,1871,CLT,16,Consignado,4625,27,Bom,Não,824
CLI000909,22,Masculino,Casado,1,Superior,4722,Autônomo,1,Consignado,4445,48,Bom,Sim,634
CLI000910,28,Feminino,Casado,3,Superior,3063,Autônomo,2,Cartão,2326,11,Bom,Não,782
CLI000911,59,Feminino,Casado,2,Superior,4632,CLT,8,Veículo,25728,35,Regular,Sim,604
CLI000912,33,Masculino,Solteiro,0,Médio,2674,CLT,12,Pessoal,2559,20,Ruim,Não,523
CLI000913,37,Masculino,Solteiro,1,Pós-graduação,5210,CLT,5,Cartão,1670,7,Bom,Não,850
CLI000914,62,Masculino,Viúvo,1,Pós-graduação,6597,CLT,30,Cartão,5253,8,Regular,Não,790
CLI000915,51,Feminino,Divorciado,3,Pós-graduação,7790,CLT,5,Consignado,2593,41,Bom,Não,850
CLI000916,28,Feminino,Casado,1,Superior,2331,Autônomo,8,Consignado,3760,39,Ruim,Não,420
CLI000917,62,Masculino,Divorciado,1,Pós-graduação,8648,Autônomo,14,Pessoal,8891,17,Regular,Sim,609
CLI000918,53,Feminino,Solteiro,1,Superior,3790,Autônomo,28,Pessoal,2638,36,Bom,Não,796
CLI000919,58,Feminino,Casado,3,Fundamental,2266,CLT,30,Pessoal,5331,14,Bom,Não,849
CLI000920,44,Masculino,Casado,2,Médio,2187,CLT,24,Consignado,5422,14,Regular,Não,752
CLI000921,48,Feminino,Solteiro,0,Pós-graduação,8240,CLT,29,Consignado,2395,15,Bom,Não,850
CLI000922,63,Feminino,Viúvo,0,Fundamental,2924,Servidor Público,11,Cartão,4801,6,Regular,Não,752
CLI000923,40,Feminino,Casado,2,Médio,1924,CLT,8,Pessoal,5751,24,Regular,Sim,577
CLI000924,53,Masculino,Casado,3,Fundamental,1996,Servidor Público,23,Veículo,29972,24,Bom,Sim,645
CLI000925,45,Feminino,Solteiro,3,Pós-graduação,6228,CLT,23,Consignado,11694,19,Bom,Não,850
CLI000926,56,Masculino,Solteiro,1,Fundamental,2136,CLT,13,Consignado,4758,20,Ruim,Não,465
CLI000927,33,Feminino,Solteiro,2,Superior,4543,Autônomo,8,Cartão,4390,7,Bom,Não,816
CLI000928,52,Feminino,Casado,0,Médio,3401,Autônomo,12,Cartão,1485,7,Bom,Não,780
CLI000929,63,Feminino,Solteiro,0,Pós-graduação,8935,CLT,28,Cartão,1464,8,Ruim,Não,567
CLI000930,74,Masculino,Casado,1,Pós-graduação,6053,Aposentado,0,Pessoal,16270,16,Bom,Não,850
CLI000931,39,Feminino,Casado,3,Superior,3261,CLT,3,Cartão,1106,10,Bom,Não,850
CLI000932,64,Masculino,Divorciado,1,Médio,3305,CLT,18,Veículo,25465,42,Regular,Não,711
CLI000933,55,Masculino,Casado,2,Superior,5429,Servidor Público,30,Veículo,66426,34,Bom,Sim,761
CLI000934,66,Feminino,Divorciado,1,Médio,2244,Aposentado,0,Cartão,3161,10,Bom,Não,781
CLI000935,51,Masculino,Viúvo,2,Superior,6066,Autônomo,7,Veículo,42417,47,Ruim,Sim,339
CLI000936,38,Feminino,Solteiro,3,Superior,3091,CLT,10,Cartão,4222,10,Ruim,Não,541
CLI000937,40,Feminino,Divorciado,0,Superior,5463,Autônomo,11,Veículo,37831,25,Bom,Sim,729
CLI000938,22,Masculino,Casado,0,Superior,4416,Servidor Público,0,Pessoal,3443,25,Ruim,Não,526
CLI000939,48,Masculino,Viúvo,3,Médio,3402,Servidor Público,22,Cartão,1403,11,Ruim,Não,523
CLI000940,25,Masculino,Solteiro,0,Médio,2916,Servidor Público,2,Veículo,29757,41,Bom,Não,850
CLI000941,67,Feminino,Casado,2,Médio,1883,Aposentado,0,Veículo,35299,27,Regular,Sim,520
CLI000942,30,Feminino,Solteiro,3,Médio,2002,Autônomo,8,Veículo,60593,40,Bom,Não,787
CLI000943,49,Feminino,Viúvo,3,Superior,3607,CLT,18,Cartão,3282,10,Bom,Não,850
CLI000944,38,Masculino,Solteiro,1,Pós-graduação,8125,Servidor Público,3,Pessoal,11149,18,Ruim,Não,617
CLI000945,71,Masculino,Viúvo,2,Pós-graduação,5137,Aposentado,0,Veículo,26822,39,Regular,Sim,639
CLI000946,28,Masculino,Solteiro,2,Superior,4257,Servidor Público,9,Pessoal,11071,42,Regular,Não,753
CLI000947,43,Feminino,Divorciado,3,Pós-graduação,5427,Autônomo,4,Consignado,6295,17,Ruim,Não,513
CLI000948,51,Masculino,Viúvo,1,Fundamental,2197,Servidor Público,19,Cartão,1214,9,Regular,Não,758
CLI000949,70,Feminino,Casado,1,Fundamental,1512,Aposentado,0,Consignado,3517,19,Regular,Sim,492
CLI000950,60,Masculino,Viúvo,1,Pós-graduação,9109,CLT,3,Veículo,49247,46,Ruim,Sim,406
CLI000951,42,Masculino,Solteiro,3,Médio,2578,CLT,7,Cartão,4194,6,Bom,Não,850
CLI000952,60,Feminino,Viúvo,0,Pós-graduação,10728,Servidor Público,10,Cartão,2754,12,Regular,Não,850
CLI000953,27,Feminino,Solteiro,0,Médio,3143,Servidor Público,6,Cartão,4749,10,Ruim,Não,482
CLI000954,73,Masculino,Casado,1,Superior,2975,Aposentado,0,Cartão,4631,8,Bom,Não,820
CLI000955,33,Masculino,Solteiro,3,Pós-graduação,5415,CLT,8,Pessoal,12396,41,Bom,Não,850
CLI000956,20,Masculino,Solteiro,2,Médio,1611,Autônomo,0,Cartão,4625,10,Bom,Não,708
CLI000957,70,Feminino,Solteiro,0,Pós-graduação,6220,Aposentado,0,Consignado,4692,17,Regular,Não,779
CLI000958,31,Feminino,Solteiro,2,Superior,4671,Servidor Público,6,Cartão,5077,10,Ruim,Não,539
CLI000959,54,Masculino,Divorciado,1,Pós-graduação,7197,Autônomo,28,Pessoal,9235,16,Ruim,Não,506
CLI000960,75,Masculino,Solteiro,2,Superior,3621,Aposentado,0,Veículo,65248,37,Ruim,Sim,302
CLI000961,40,Masculino,Casado,3,Médio,1926,CLT,21,Veículo,49761,37,Bom,Não,818
CLI000962,54,Feminino,Casado,1,Fundamental,1810,Autônomo,5,Veículo,29091,42,Regular,Sim,480
CLI000963,39,Masculino,Casado,2,Superior,3109,CLT,19,Veículo,41071,42,Bom,Sim,747
CLI000964,51,Feminino,Casado,0,Fundamental,1764,CLT,17,Consignado,5411,47,Ruim,Sim,300
CLI000965,60,Masculino,Divorciado,3,Superior,5629,CLT,2,Cartão,4879,11,Bom,Não,850
CLI000966,38,Feminino,Casado,0,Pós-graduação,6851,CLT,19,Pessoal,20649,36,Bom,Não,850
CLI000967,25,Masculino,Solteiro,1,Superior,4583,Autônomo,2,Pessoal,1294,23,Regular,Não,705
CLI000968,66,Feminino,Divorciado,1,Pós-graduação,6563,Aposentado,0,Cartão,2215,7,Regular,Não,773
CLI000969,61,Masculino,Divorciado,0,Fundamental,2465,Servidor Público,25,Consignado,2039,23,Bom,Não,850
CLI000970,23,Masculino,Solteiro,2,Médio,2515,Servidor Público,4,Veículo,23811,32,Regular,Sim,605
CLI000971,36,Feminino,Casado,2,Superior,3681,Autônomo,6,Pessoal,4002,36,Ruim,Não,473
CLI000972,46,Masculino,Divorciado,3,Superior,2370,Autônomo,8,Pessoal,7447,30,Bom,Sim,659
CLI000973,69,Feminino,Solteiro,1,Pós-graduação,6040,Aposentado,0,Consignado,7022,18,Bom,Não,850
CLI000974,60,Masculino,Viúvo,2,Pós-graduação,6248,Autônomo,28,Veículo,35694,47,Ruim,Não,489
CLI000975,49,Feminino,Casado,3,Médio,4210,Servidor Público,14,Cartão,5124,10,Bom,Não,850
CLI000976,74,Feminino,Casado,2,Médio,1758,Aposentado,0,Cartão,3246,11,Regular,Sim,500
CLI000977,26,Feminino,Casado,0,Superior,3178,Autônomo,5,Cartão,2747,12,Ruim,Não,445
CLI000978,47,Feminino,Viúvo,2,Médio,3713,Servidor Público,13,Veículo,52002,30,Ruim,Não,519
